Customer_ID,Customer_Name,Gender,Age,City,State,Registration_Date,Last_Purchase_Date,Total_Orders,Purchase_Frequency,Total_Quantity_Purchased,Average_Basket_Size,Average_Order_Value,Total_Revenue,Customer_Lifetime_Value,Preferred_Category,Preferred_Channel,Customer_Segment,Loyalty_Status,Days_Since_Last_Purchase,Churn_Risk,Churn,Risk_Level
CUST101865,Michael Brown,Female,54,Ahmedabad,Gujarat,2024-03-06,2026-01-13,2,0.87,14,7,998.58,1997.16,1993.22,Home & Kitchen,Online,Low Value,Bronze,166,Medium,1,High Risk
CUST101869,Carolyn Cordova,Male,52,Patna,Bihar,2021-05-13,2026-05-09,3,0.59,21,7,345.05,1035.15,1040.05,Sports,Offline,Low Value,Bronze,50,Low,1,High Risk
CUST101873,Garrett Riley,Male,31,Kochi,Kerala,2022-03-22,2025-11-11,6,1.41,18,3,1826.24,10957.44,10948.59,Electronics,Online,Low Value,Bronze,229,High,1,High Risk
CUST101874,Leslie Hernandez,Female,61,Chandigarh,Chandigarh,2019-12-27,2025-12-31,12,1.85,60,5,903.02,10836.24,10835.37,Beauty,Online,Low Value,Bronze,179,Medium,1,High Risk
CUST101878,Samantha Chavez,Male,28,Madurai,Tamil Nadu,2020-08-24,2026-06-16,7,1.2,140,20,598.79,4191.53,4186.37,Electronics,Online,Low Value,Bronze,12,Low,1,High Risk
CUST101883,Nicole Johnson,Female,24,Mumbai,Maharashtra,2021-11-14,2024-03-03,1,0.5,10,10,1018.9,1018.9,2344.66,Home & Kitchen,Offline,Low Value,Bronze,847,High,1,High Risk
CUST101888,Jeffery Nelson,Female,32,Indore,Madhya Pradesh,2019-10-26,2025-02-05,2,0.5,10,5,1475.59,2951.18,4910.55,Fashion,Offline,Low Value,Bronze,508,High,1,High Risk
CUST101889,Kimberly Norton,Female,36,Mumbai,Maharashtra,2023-02-07,2025-10-26,3,0.89,3,1,1849.47,5548.41,5547.6,Home & Kitchen,Online,Low Value,Bronze,245,High,1,High Risk
CUST101892,Stacy Rodriguez,Female,48,Lucknow,Uttar Pradesh,2022-10-12,2026-01-10,4,1.08,44,11,806.9,3227.6,3218.59,Beauty,Offline,Low Value,Bronze,169,Medium,1,High Risk
CUST101895,Christine Zavala,Female,26,Kochi,Kerala,2020-07-08,2026-02-02,8,1.34,88,11,790.21,6321.68,6305.45,Grocery,Online,Low Value,Bronze,146,Medium,1,High Risk
CUST101896,Brian Mendoza,Female,60,Nagpur,Maharashtra,2019-03-03,2026-05-23,7,0.96,49,7,1543.35,10803.45,10822.59,Beauty,Online,Low Value,Bronze,36,Low,1,High Risk
CUST101899,Derek Frazier,Male,35,Jaipur,Rajasthan,2019-04-04,2024-09-26,2,0.5,4,2,1150.99,2301.98,4153.33,Sports,Offline,Low Value,Bronze,640,High,1,High Risk
CUST101904,Teresa Jones,Male,51,Surat,Gujarat,2023-12-27,2024-09-09,2,0.8,6,3,712.32,1424.64,1416.64,Beauty,Online,Low Value,Bronze,657,High,1,High Risk
CUST101905,Judith Miller,Female,46,Mumbai,Maharashtra,2019-11-23,2025-06-01,10,1.52,60,6,6293.07,62930.7,62931.73,Grocery,Online,Medium Value,Silver,392,High,1,High Risk
CUST101908,Shaun Meyer DDS,Female,52,Patna,Bihar,2020-04-16,2026-05-31,12,1.94,84,7,6294.46,75533.52,75490.78,Electronics,Offline,Medium Value,Silver,28,Low,1,High Risk
CUST101911,Dorothy Brown,Male,47,Hyderabad,Telangana,2022-08-18,2026-05-14,4,1.04,44,11,727.25,2909.0,2907.33,Sports,Online,Low Value,Bronze,45,Low,1,High Risk
CUST101912,Crystal Meza,Male,56,Surat,Gujarat,2019-05-31,2026-02-26,1,0.5,3,3,538.95,538.95,1902.74,Home & Kitchen,Online,Low Value,Bronze,122,Medium,1,High Risk
CUST101915,Sarah Wallace,Female,37,Patna,Bihar,2022-02-02,2026-03-26,1,0.5,1,1,532.67,532.67,1167.43,Beauty,Offline,Low Value,Bronze,94,Medium,1,High Risk
CUST101916,Carlos Clarke,Female,34,Nagpur,Maharashtra,2019-05-26,2025-05-20,7,0.99,56,8,2066.25,14463.75,14471.73,Fashion,Offline,Medium Value,Bronze,404,High,1,High Risk
CUST101922,Brittany Young,Female,46,Guwahati,Assam,2021-09-17,2026-04-04,7,1.47,196,28,3445.77,24120.39,24116.43,Home & Kitchen,Online,Medium Value,Bronze,85,Low,1,High Risk
CUST101924,Cody Hart,Female,24,Hyderabad,Telangana,2019-02-22,2024-10-24,6,0.82,12,2,978.3,5869.8,5879.55,Fashion,Offline,Low Value,Bronze,612,High,1,High Risk
CUST101926,Joshua Martin,Male,53,Patna,Bihar,2020-10-15,2026-05-16,9,1.58,153,17,2581.29,23231.61,23180.94,Sports,Online,Medium Value,Bronze,43,Low,1,High Risk
CUST101934,Brenda Pierce,Female,19,Kolkata,West Bengal,2021-09-08,2025-05-06,8,1.67,96,12,6516.63,52133.04,52082.37,Grocery,Offline,Medium Value,Silver,418,High,1,High Risk
CUST101935,James Randall,Male,47,Kolkata,West Bengal,2022-06-06,2026-04-27,5,1.24,15,3,298.27,1491.35,1495.62,Electronics,Online,Low Value,Bronze,62,Low,1,High Risk
CUST101937,Lauren Walker,Female,61,Hyderabad,Telangana,2019-04-25,2025-07-11,2,0.5,10,5,1613.92,3227.84,5777.41,Sports,Offline,Low Value,Bronze,352,High,1,High Risk
CUST101942,Heather Hernandez,Male,19,Bhopal,Madhya Pradesh,2019-04-16,2026-05-16,9,1.25,72,8,2072.08,18648.72,18607.59,Grocery,Offline,Medium Value,Bronze,43,Low,1,High Risk
CUST101943,Jaclyn Watson,Male,49,Bhopal,Madhya Pradesh,2019-03-22,2024-11-18,13,1.79,91,7,933.19,12131.47,12114.76,Sports,Offline,Low Value,Bronze,587,High,1,High Risk
CUST101953,Justin Page,Female,43,Kanpur,Uttar Pradesh,2023-03-09,2025-01-05,3,0.91,12,4,1089.83,3269.49,3261.02,Home & Kitchen,Online,Low Value,Bronze,539,High,1,High Risk
CUST101955,Julian Williams,Female,47,Delhi,Delhi,2022-02-26,2026-01-27,1,0.5,2,2,2339.21,2339.21,5049.88,Beauty,Online,Low Value,Bronze,152,Medium,1,High Risk
CUST101965,Barbara Hunt,Male,26,Indore,Madhya Pradesh,2020-10-09,2025-11-27,10,1.75,60,6,1184.79,11847.9,11818.71,Home & Kitchen,Offline,Low Value,Bronze,213,High,1,High Risk
CUST101971,Pamela White,Female,38,Hyderabad,Telangana,2020-05-09,2024-04-07,3,0.5,15,5,1739.55,5218.65,5322.24,Electronics,Online,Low Value,Bronze,812,High,1,High Risk
CUST101975,Kevin Morrow,Female,38,Bhopal,Madhya Pradesh,2021-11-19,2026-05-03,5,1.09,15,3,1940.28,9701.4,9704.53,Grocery,Offline,Low Value,Bronze,56,Low,1,High Risk
CUST101979,Lisa Guerra,Female,37,Chennai,Tamil Nadu,2019-05-12,2026-04-25,1,0.5,4,4,1451.92,1451.92,5163.71,Electronics,Online,Low Value,Bronze,64,Low,1,High Risk
CUST101981,Ashley Stevens,Male,56,Kanpur,Uttar Pradesh,2020-11-29,2025-05-12,3,0.54,24,8,981.25,2943.75,2946.41,Grocery,Online,Low Value,Bronze,412,High,1,High Risk
CUST101982,Robert Mclean,Female,62,Lucknow,Uttar Pradesh,2022-08-12,2026-04-02,7,1.81,49,7,7504.23,52529.61,52434.07,Home & Kitchen,Offline,Medium Value,Silver,87,Low,1,High Risk
CUST101986,Robert Walker,Female,46,Nagpur,Maharashtra,2019-12-21,2026-05-08,11,1.69,66,6,1782.4,19606.4,19586.88,Beauty,Offline,Medium Value,Bronze,51,Low,1,High Risk
CUST101989,Rachel Jones,Female,30,Chennai,Tamil Nadu,2022-05-20,2026-03-11,4,0.98,8,2,1885.14,7540.56,7556.66,Grocery,Offline,Low Value,Bronze,109,Medium,1,High Risk
CUST101990,Nicole Williams,Male,61,Ahmedabad,Gujarat,2019-11-23,2026-02-01,11,1.67,143,13,759.83,8358.13,8348.27,Beauty,Offline,Low Value,Bronze,147,Medium,1,High Risk
CUST101994,Tamara Harris,Female,40,Ahmedabad,Gujarat,2023-11-03,2025-04-14,1,0.5,6,6,515.91,515.91,679.41,Beauty,Online,Low Value,Bronze,440,High,1,High Risk
CUST101996,Ryan Mcmahon,Female,44,Hyderabad,Telangana,2020-08-17,2026-03-11,2,0.5,12,6,524.2,1048.4,1532.06,Electronics,Online,Low Value,Bronze,109,Medium,1,High Risk
CUST102002,Annette Lewis,Male,27,Guwahati,Assam,2021-12-04,2026-05-29,4,0.88,36,9,1443.53,5774.12,5776.81,Grocery,Online,Low Value,Bronze,30,Low,1,High Risk
CUST102007,Mrs. Ashley Taylor,Female,27,Mumbai,Maharashtra,2024-01-02,2025-07-14,4,1.62,24,6,1414.92,5659.68,5660.61,Fashion,Offline,Low Value,Bronze,349,High,1,High Risk
CUST102012,Scott Lopez,Male,38,Chennai,Tamil Nadu,2022-04-14,2025-12-08,6,1.43,48,8,1503.42,9020.52,9005.7,Fashion,Online,Low Value,Bronze,202,High,1,High Risk
CUST102020,Ryan Hardy,Female,37,Guwahati,Assam,2023-04-17,2023-08-31,6,1.89,6,1,928.6,5571.6,5583.5,Home & Kitchen,Online,Low Value,Bronze,1032,High,1,High Risk
CUST102022,Richard Schneider,Female,41,Lucknow,Uttar Pradesh,2023-05-26,2026-03-18,3,0.98,21,7,200.0,600.0,602.62,Electronics,Online,Low Value,Bronze,102,Medium,1,High Risk
CUST102026,Mark Taylor Jr.,Male,29,Nagpur,Maharashtra,2019-11-25,2025-12-01,5,0.76,35,7,200.0,1000.0,999.18,Grocery,Online,Low Value,Bronze,209,High,1,High Risk
CUST102029,Marco Davis,Male,48,Lucknow,Uttar Pradesh,2022-02-05,2026-06-01,5,1.14,90,18,3949.47,19747.35,19698.37,Beauty,Online,Medium Value,Bronze,27,Low,1,High Risk
CUST102033,Tiffany Johnson,Male,36,Kochi,Kerala,2022-05-09,2024-12-26,5,1.21,15,3,2214.59,11072.95,11041.42,Beauty,Online,Low Value,Bronze,549,High,1,High Risk
CUST102034,Thomas Reyes,Male,35,Surat,Gujarat,2019-07-28,2026-06-11,11,1.59,121,11,4427.35,48700.85,48587.39,Home & Kitchen,Online,Medium Value,Silver,17,Low,1,High Risk
CUST102039,Michael Keller,Female,50,Pune,Maharashtra,2022-01-29,2025-10-15,6,1.37,78,13,3834.44,23006.64,23083.8,Fashion,Online,Medium Value,Bronze,256,High,1,High Risk
CUST102044,Russell Bailey,Male,38,Nagpur,Maharashtra,2023-11-26,2026-06-01,2,0.78,4,2,1802.11,3604.22,3613.69,Fashion,Offline,Low Value,Bronze,27,Low,1,High Risk
CUST102045,Alyssa Vance,Male,18,Delhi,Delhi,2020-06-26,2025-05-31,2,0.5,2,1,1141.83,2283.66,3418.46,Beauty,Offline,Low Value,Bronze,393,High,1,High Risk
CUST102047,Gregory Stanley,Female,35,Hyderabad,Telangana,2021-04-29,2024-12-14,8,1.55,8,1,898.62,7188.96,7169.28,Electronics,Online,Low Value,Bronze,561,High,1,High Risk
CUST102053,Victoria Gray,Male,42,Patna,Bihar,2021-12-16,2026-04-29,2,0.5,16,8,1591.63,3183.26,3592.88,Electronics,Online,Low Value,Bronze,60,Low,1,High Risk
CUST102058,Ryan Cobb PhD,Male,67,Kanpur,Uttar Pradesh,2020-11-16,2026-03-28,5,0.89,90,18,2891.02,14455.1,14398.98,Fashion,Online,Low Value,Bronze,92,Medium,1,High Risk
CUST102062,Austin Solis,Male,37,Vadodara,Gujarat,2019-10-03,2026-06-13,1,0.5,1,1,1887.48,1887.48,6340.69,Grocery,Online,Low Value,Bronze,15,Low,1,High Risk
CUST102065,Joshua Gonzalez,Male,51,Kanpur,Uttar Pradesh,2019-10-25,2025-11-25,3,0.5,24,8,910.86,2732.58,3032.46,Home & Kitchen,Offline,Low Value,Bronze,215,High,1,High Risk
CUST102070,Timothy Patel,Female,18,Guwahati,Assam,2024-02-15,2026-03-17,4,1.7,16,4,646.72,2586.88,2582.63,Beauty,Online,Low Value,Bronze,103,Medium,1,High Risk
CUST102073,Charles Hernandez,Male,53,Visakhapatnam,Andhra Pradesh,2021-12-06,2025-07-14,4,0.88,24,6,373.3,1493.2,1492.1,Home & Kitchen,Offline,Low Value,Bronze,349,High,1,High Risk
CUST102075,Ronald Brown,Female,31,Ranchi,Jharkhand,2024-04-21,2025-03-16,3,1.38,6,2,251.24,753.72,751.8,Electronics,Online,Low Value,Bronze,469,High,1,High Risk
CUST102078,Brian Lee,Male,30,Bhopal,Madhya Pradesh,2020-12-07,2025-07-04,3,0.54,18,6,516.4,1549.2,1544.49,Fashion,Offline,Low Value,Bronze,359,High,1,High Risk
CUST102079,Ronald Marshall,Female,42,Visakhapatnam,Andhra Pradesh,2021-04-23,2026-01-26,2,0.5,14,7,2079.08,4158.16,5367.75,Beauty,Offline,Low Value,Bronze,153,Medium,1,High Risk
CUST102083,Samuel Stuart,Male,37,Lucknow,Uttar Pradesh,2023-09-12,2026-06-03,5,1.8,35,7,2458.36,12291.8,12284.73,Sports,Online,Low Value,Bronze,25,Low,1,High Risk
CUST102088,Brian Navarro,Female,39,Kochi,Kerala,2020-01-02,2026-04-29,3,0.5,27,9,1044.23,3132.69,3377.84,Beauty,Online,Low Value,Bronze,60,Low,1,High Risk
CUST102095,Jessica King,Male,22,Lucknow,Uttar Pradesh,2019-06-05,2025-05-07,3,0.5,15,5,1864.76,5594.28,6570.69,Fashion,Online,Low Value,Bronze,417,High,1,High Risk
CUST102098,Tracey Suarez,Female,47,Patna,Bihar,2020-03-17,2025-11-14,9,1.44,72,8,200.0,1800.0,1804.09,Fashion,Online,Low Value,Bronze,226,High,1,High Risk
CUST102100,Alisha Rasmussen,Female,23,Nagpur,Maharashtra,2020-12-05,2025-10-05,5,0.9,40,8,1178.48,5892.4,5880.3,Sports,Online,Low Value,Bronze,266,High,1,High Risk
CUST102104,Heidi Burnett,Male,46,Visakhapatnam,Andhra Pradesh,2019-06-29,2026-02-22,5,0.72,40,8,1664.59,8322.95,8367.38,Sports,Offline,Low Value,Bronze,126,Medium,1,High Risk
CUST102106,Theodore Long,Female,46,Nagpur,Maharashtra,2020-06-26,2025-11-12,3,0.5,21,7,1414.32,4242.96,4234.25,Home & Kitchen,Offline,Low Value,Bronze,228,High,1,High Risk
CUST102109,Sydney Welch,Female,37,Visakhapatnam,Andhra Pradesh,2020-04-23,2025-12-11,4,0.65,24,6,1537.36,6149.44,6158.49,Home & Kitchen,Online,Low Value,Bronze,199,High,1,High Risk
CUST102113,Michelle Mcdowell,Female,22,Madurai,Tamil Nadu,2021-07-08,2024-08-28,3,0.61,18,6,1307.39,3922.17,3952.06,Sports,Online,Low Value,Bronze,669,High,1,High Risk
CUST102117,Anthony May,Male,34,Surat,Gujarat,2020-05-31,2026-06-15,5,0.83,60,12,4206.82,21034.1,21155.5,Home & Kitchen,Online,Medium Value,Bronze,13,Low,1,High Risk
CUST102120,Christopher Black,Male,47,Mumbai,Maharashtra,2019-01-14,2025-06-10,3,0.5,15,5,899.28,2697.84,3343.52,Home & Kitchen,Online,Low Value,Bronze,383,High,1,High Risk
CUST102122,Melissa Sparks,Male,54,Lucknow,Uttar Pradesh,2022-09-03,2025-04-28,3,0.79,9,3,1334.9,4004.7,4007.51,Fashion,Offline,Low Value,Bronze,426,High,1,High Risk
CUST102124,Michael Serrano,Female,47,Jaipur,Rajasthan,2021-12-23,2023-03-03,3,0.67,9,3,973.72,2921.16,2932.86,Grocery,Offline,Low Value,Bronze,1213,High,1,High Risk
CUST102128,Maria Sims,Male,41,Hyderabad,Telangana,2019-06-06,2024-08-30,1,0.5,4,4,200.0,200.0,704.45,Beauty,Online,Low Value,Bronze,667,High,1,High Risk
CUST102134,Michael Wilson,Female,48,Vadodara,Gujarat,2019-08-16,2025-09-02,9,1.31,27,3,1715.92,15443.28,15398.04,Fashion,Offline,Medium Value,Bronze,299,High,1,High Risk
CUST102135,Cheryl Atkins,Female,34,Mumbai,Maharashtra,2020-04-19,2026-04-13,2,0.5,12,6,1932.2,3864.4,5964.56,Grocery,Online,Low Value,Bronze,76,Low,1,High Risk
CUST102137,Scott Greene,Male,43,Hyderabad,Telangana,2021-07-29,2025-01-01,4,0.82,24,6,1531.83,6127.32,6152.4,Home & Kitchen,Online,Low Value,Bronze,543,High,1,High Risk
CUST102139,Charles Roberts,Female,31,Patna,Bihar,2020-03-12,2026-02-21,11,1.75,55,5,200.0,2200.0,2197.26,Fashion,Online,Low Value,Bronze,127,Medium,1,High Risk
CUST102140,Luke Solomon,Male,39,Bengaluru,Karnataka,2020-12-06,2025-07-24,8,1.44,24,3,200.0,1600.0,1595.93,Beauty,Offline,Low Value,Bronze,339,High,1,High Risk
CUST102142,Casey Morris,Other,60,Nagpur,Maharashtra,2023-10-16,2026-04-03,1,0.5,1,1,696.34,696.34,934.17,Grocery,Online,Low Value,Bronze,86,Low,1,High Risk
CUST102143,Melissa Reeves,Female,34,Jaipur,Rajasthan,2019-05-05,2026-04-21,7,0.98,105,15,485.15,3396.05,3390.94,Beauty,Online,Low Value,Bronze,68,Low,1,High Risk
CUST102145,Anthony Cook,Male,59,Nashik,Maharashtra,2021-12-04,2025-01-02,1,0.5,9,9,2171.66,2171.66,4937.89,Fashion,Online,Low Value,Bronze,542,High,1,High Risk
CUST102149,Elizabeth Foster,Male,32,Bengaluru,Karnataka,2020-01-13,2024-05-30,2,0.5,10,5,270.35,540.7,870.45,Beauty,Online,Low Value,Bronze,759,High,1,High Risk
CUST102152,Sherry Anderson,Female,25,Surat,Gujarat,2022-06-16,2024-11-08,2,0.5,18,9,1678.99,3357.98,3371.77,Electronics,Offline,Low Value,Bronze,597,High,1,High Risk
CUST102159,Pamela Hernandez DVM,Female,35,Pune,Maharashtra,2019-09-13,2026-03-29,2,0.5,16,8,1235.82,2471.64,4185.38,Home & Kitchen,Offline,Low Value,Bronze,91,Medium,1,High Risk
CUST102161,David Johnson,Male,64,Bhopal,Madhya Pradesh,2021-06-25,2025-09-23,6,1.2,60,10,3374.82,20248.92,20212.88,Sports,Online,Medium Value,Bronze,278,High,1,High Risk
CUST102163,Tammy Williams MD,Female,44,Madurai,Tamil Nadu,2024-02-09,2025-08-26,1,0.5,7,7,1671.42,1671.42,1976.87,Beauty,Offline,Low Value,Bronze,306,High,1,High Risk
CUST102165,Sharon Martinez,Female,64,Coimbatore,Tamil Nadu,2019-03-09,2023-09-25,9,1.23,36,4,1671.29,15041.61,14982.17,Home & Kitchen,Offline,Medium Value,Bronze,1007,High,1,High Risk
CUST102168,Laurie Silva,Male,59,Ranchi,Jharkhand,2019-11-13,2026-03-16,11,1.67,220,20,3496.22,38458.42,38572.9,Electronics,Online,Medium Value,Silver,104,Medium,1,High Risk
CUST102173,Tiffany Hood,Male,18,Nashik,Maharashtra,2021-06-03,2026-01-02,8,1.58,64,8,1381.0,11048.0,11021.91,Grocery,Offline,Low Value,Bronze,177,Medium,1,High Risk
CUST102175,Jordan Moses,Male,18,Hyderabad,Telangana,2021-09-27,2024-10-07,1,0.5,6,6,1109.76,1109.76,2626.66,Fashion,Online,Low Value,Bronze,629,High,1,High Risk
CUST102178,Morgan Bernard,Female,44,Madurai,Tamil Nadu,2019-04-28,2024-11-23,11,1.54,198,18,5958.09,65538.99,65616.15,Beauty,Online,Medium Value,Silver,582,High,1,High Risk
CUST102179,Christine Williams,Male,18,Nagpur,Maharashtra,2019-01-06,2025-07-23,11,1.47,154,14,586.08,6446.88,6425.27,Beauty,Online,Low Value,Bronze,340,High,1,High Risk
CUST102185,Martha Martinez,Other,50,Chennai,Tamil Nadu,2020-07-31,2025-06-03,6,1.02,36,6,1853.03,11118.18,11136.14,Beauty,Online,Low Value,Bronze,390,High,1,High Risk
CUST102186,Jeffrey Drake MD,Female,61,Chandigarh,Chandigarh,2020-10-05,2026-02-22,5,0.88,50,10,691.88,3459.4,3477.26,Grocery,Offline,Low Value,Bronze,126,Medium,1,High Risk
CUST102187,Bonnie Wade,Male,30,Kolkata,West Bengal,2020-11-13,2026-01-12,4,0.71,28,7,948.7,3794.8,3774.98,Fashion,Online,Low Value,Bronze,167,Medium,1,High Risk
CUST102188,Kayla Burns,Female,18,Coimbatore,Tamil Nadu,2022-07-26,2025-07-21,6,1.54,6,1,1961.05,11766.3,11798.94,Electronics,Offline,Low Value,Bronze,342,High,1,High Risk
CUST102191,Jessica Simmons,Male,36,Pune,Maharashtra,2019-06-23,2025-10-20,7,1.0,28,4,1608.05,11256.35,11253.05,Grocery,Offline,Low Value,Bronze,251,High,1,High Risk
CUST102192,Glenn Ford,Male,46,Visakhapatnam,Andhra Pradesh,2020-09-05,2026-02-10,5,0.86,90,18,1658.41,8292.05,8262.58,Electronics,Online,Low Value,Bronze,138,Medium,1,High Risk
CUST102196,Carl Leach,Male,39,Hyderabad,Telangana,2019-05-20,2026-03-26,14,1.97,98,7,3398.01,47572.14,47467.94,Beauty,Online,Medium Value,Silver,94,Medium,1,High Risk
CUST102197,Kelly Phillips,Female,20,Nashik,Maharashtra,2022-07-13,2025-07-27,1,0.5,9,9,1208.23,1208.23,2381.73,Sports,Offline,Low Value,Bronze,336,High,1,High Risk
CUST102199,Jeffery Davis,Female,47,Vadodara,Gujarat,2022-09-12,2026-02-13,6,1.59,42,7,5819.12,34914.72,34932.4,Fashion,Online,Medium Value,Silver,135,Medium,1,High Risk
CUST102200,Laura King,Female,32,Nagpur,Maharashtra,2019-09-17,2026-02-23,3,0.5,24,8,586.15,1758.45,1981.92,Home & Kitchen,Online,Low Value,Bronze,125,Medium,1,High Risk
CUST102204,Elizabeth Matthews,Male,49,Hyderabad,Telangana,2022-05-22,2026-02-13,3,0.73,3,1,1005.79,3017.37,2999.22,Grocery,Online,Low Value,Bronze,135,Medium,1,High Risk
CUST102205,Michael Hanson,Female,52,Bengaluru,Karnataka,2022-08-31,2025-09-16,5,1.31,25,5,1199.42,5997.1,5983.83,Electronics,Online,Low Value,Bronze,285,High,1,High Risk
CUST102209,Abigail Wilson,Female,44,Mumbai,Maharashtra,2021-07-07,2025-06-27,2,0.5,2,1,1278.83,2557.66,3170.38,Home & Kitchen,Online,Low Value,Bronze,366,High,1,High Risk
CUST102210,John Holt,Female,36,Visakhapatnam,Andhra Pradesh,2022-10-04,2026-06-01,7,1.88,21,3,739.61,5177.27,5165.95,Sports,Online,Low Value,Bronze,27,Low,1,High Risk
CUST102211,Tracy Guzman,Female,25,Chennai,Tamil Nadu,2022-12-29,2024-10-07,4,1.15,32,8,719.67,2878.68,2879.96,Beauty,Online,Low Value,Bronze,629,High,1,High Risk
CUST102213,Melissa Foster,Female,37,Ahmedabad,Gujarat,2022-01-18,2026-05-06,3,0.68,15,5,595.75,1787.25,1792.36,Home & Kitchen,Online,Low Value,Bronze,53,Low,1,High Risk
CUST102214,Calvin Smith,Male,49,Patna,Bihar,2021-10-30,2025-12-17,1,0.5,3,3,2405.52,2405.52,5584.89,Home & Kitchen,Online,Low Value,Bronze,193,High,1,High Risk
CUST102216,Christine Wong,Female,37,Chennai,Tamil Nadu,2020-04-22,2025-01-06,1,0.5,7,7,512.75,512.75,1580.72,Sports,Online,Low Value,Bronze,538,High,1,High Risk
CUST102218,Cheryl Turner,Male,39,Jaipur,Rajasthan,2023-03-19,2026-02-10,1,0.5,7,7,1143.57,1143.57,1864.47,Fashion,Online,Low Value,Bronze,138,Medium,1,High Risk
CUST102220,Christian Park,Female,32,Chennai,Tamil Nadu,2019-10-31,2025-06-13,6,0.9,72,12,244.03,1464.18,1458.77,Sports,Online,Low Value,Bronze,380,High,1,High Risk
CUST102223,Amber Smith,Male,47,Surat,Gujarat,2019-07-08,2026-06-03,9,1.29,90,10,5038.46,45346.14,45217.02,Beauty,Online,Medium Value,Silver,25,Low,1,High Risk
CUST102230,Steven Butler,Male,18,Bengaluru,Karnataka,2023-03-13,2026-05-26,1,0.5,8,8,859.79,859.79,1408.86,Home & Kitchen,Online,Low Value,Bronze,33,Low,1,High Risk
CUST102232,Michael Smith,Male,38,Kanpur,Uttar Pradesh,2019-11-16,2024-08-04,11,1.67,55,5,809.48,8904.28,8919.68,Beauty,Offline,Low Value,Bronze,693,High,1,High Risk
CUST102233,Corey Cooper,Male,32,Patna,Bihar,2022-07-11,2025-07-30,5,1.27,35,7,338.87,1694.35,1699.07,Electronics,Offline,Low Value,Bronze,333,High,1,High Risk
CUST102236,Bonnie Carter,Female,38,Jaipur,Rajasthan,2020-05-18,2025-05-10,6,0.98,30,5,1195.03,7170.18,7137.4,Beauty,Online,Low Value,Bronze,414,High,1,High Risk
CUST102240,Paul Estrada,Female,26,Coimbatore,Tamil Nadu,2022-02-09,2026-02-09,2,0.5,4,2,2190.32,4380.64,4779.43,Electronics,Offline,Low Value,Bronze,139,Medium,1,High Risk
CUST102242,Jason Chaney,Male,37,Lucknow,Uttar Pradesh,2023-10-05,2026-05-17,5,1.84,30,6,4995.25,24976.25,24937.82,Grocery,Online,Medium Value,Bronze,42,Low,1,High Risk
CUST102243,Daniel Williams,Female,33,Madurai,Tamil Nadu,2020-01-01,2026-02-21,5,0.77,30,6,1923.22,9616.1,9584.67,Fashion,Online,Low Value,Bronze,127,Medium,1,High Risk
CUST102244,Stanley Kelly,Male,18,Visakhapatnam,Andhra Pradesh,2019-01-24,2026-02-06,2,0.5,18,9,1163.08,2326.16,4308.41,Grocery,Offline,Low Value,Bronze,142,Medium,1,High Risk
CUST102247,Barbara Walker,Female,50,Chennai,Tamil Nadu,2019-09-08,2026-01-04,5,0.74,10,2,1144.83,5724.15,5749.88,Electronics,Online,Low Value,Bronze,175,Medium,1,High Risk
CUST102251,Michelle House,Male,49,Nagpur,Maharashtra,2023-11-18,2025-08-01,2,0.77,12,6,1309.73,2619.46,2614.76,Sports,Online,Low Value,Bronze,331,High,1,High Risk
CUST102253,Brian Bishop,Male,46,Chennai,Tamil Nadu,2022-10-11,2022-10-11,5,1.35,45,9,2306.77,11533.85,11510.17,Home & Kitchen,Offline,Low Value,Bronze,1356,High,1,High Risk
CUST102254,Theresa Colon,Male,31,Guwahati,Assam,2021-01-05,2025-06-08,6,1.1,24,4,1053.21,6319.26,6324.74,Sports,Online,Low Value,Bronze,385,High,1,High Risk
CUST102259,Chad Allison,Female,69,Kolkata,West Bengal,2019-05-04,2026-06-01,12,1.68,84,7,3511.01,42132.12,42084.83,Fashion,Online,Medium Value,Silver,27,Low,1,High Risk
CUST102262,Angela Watson,Female,31,Ahmedabad,Gujarat,2021-03-21,2025-11-20,3,0.57,27,9,1558.12,4674.36,4666.17,Fashion,Offline,Low Value,Bronze,220,High,1,High Risk
CUST102267,Heidi Johnson,Male,38,Ranchi,Jharkhand,2023-02-08,2024-01-21,2,0.59,6,3,937.38,1874.76,1862.44,Grocery,Online,Low Value,Bronze,889,High,1,High Risk
CUST102274,Michael Spencer,Female,48,Nashik,Maharashtra,2019-04-18,2025-05-03,9,1.25,27,3,929.69,8367.21,8342.39,Beauty,Offline,Low Value,Bronze,421,High,1,High Risk
CUST102276,Douglas Rose,Male,41,Bengaluru,Karnataka,2019-04-16,2025-07-28,2,0.5,2,1,762.71,1525.42,2739.7,Sports,Online,Low Value,Bronze,335,High,1,High Risk
CUST102278,Joshua Kramer,Male,22,Mumbai,Maharashtra,2019-08-12,2026-04-05,8,1.17,80,10,3304.48,26435.84,26526.49,Grocery,Offline,Medium Value,Bronze,84,Low,1,High Risk
CUST102286,Raymond Barber,Female,36,Kolkata,West Bengal,2022-11-17,2026-04-26,5,1.39,45,9,1378.59,6892.95,6888.5,Sports,Online,Low Value,Bronze,63,Low,1,High Risk
